3212,221,1347929725
3212,3301,1347923714
3212,1801,1347714310
3212,1491,1347924000
3212,1483,1347923691
3212,1872,1347939690
1486,1783,1346181381
2382,3350,1346675417
2382,1783,1342925318
2159,349,1347911999
2159,2836,1347920733
2159,2715,1347148950
2159,1477,1346628343
1668,1783,1345924611
3296,1783,1342995462
1118,1783,1347834682
2166,1908,1347969366
2166,320,1347969700
1030,1783,1343012638
3244,2027,1347684357
1300,1783,1343650039
3285,1783,1347788558
3311,1783,1344749373
1960,3346,1343270154
1960,3593,1343262342
1689,1783,1345813457
1427,1783,1347918588
84,877,1347395797
2389,155,1343639228
2389,604,1346052425
3280,935,1345384919
1169,605,1346377872
1169,3185,1346377875
57,1783,1345453950
1291,1783,1347149457
1198,791,1347923118
1198,192,1347973170
1198,1756,1343186939
1198,1791,1346560166
1198,2590,1347913821
1198,1010,1343127742
1198,1785,1346560910
1198,2774,1345806791
1198,3384,1347841309
1198,1796,1347936405
1198,3201,1347713823
1198,280,1347943049
1198,2726,1347937167
1152,1783,1347916305
1029,1783,1347940050
2504,605,1345127518
3548,1121,1348018203
3548,1985,1348017238
1165,1783,1345589534
1324,1783,1343470960
1292,2303,1346138375
2276,1811,1347923581
2276,2327,1347921402
2276,3391,1347948887
2276,830,1347921371
2276,1843,1347920992
2276,2666,1347925287
2276,2719,1347921227
2276,602,1347923673
2276,3321,1347920945
2276,2760,1347923628
305,749,1347936496
305,1938,1347948189
305,451,1347936781
305,1488,1347948729
1994,2159,1347917956
1058,1783,1342980711
1379,1783,1347779807
1676,1783,1343120842
3234,2817,1346808371
2191,1783,1344049055
3552,1600,1347867974
461,2862,1345146244
461,1537,1345146304
3463,1783,1343722007
2835,1783,1343482466
1544,3384,1347682469
1544,1069,1347497493
1544,893,1347764221
1544,1701,1347682571
1482,1783,1347687146
987,1783,1344057938
452,2233,1345150772
452,3274,1345150723
2705,768,1343484400
951,2088,1347975380
122,1783,1347272759
3220,2782,1346544928
2570,260,1347878927
2535,1783,1347510589
1065,2073,1343009998
817,1783,1346702313
1975,1783,1347915202
2063,1783,1343107004
2361,1783,1343457332
2654,1783,1346556735
385,1783,1343797282
2201,1783,1347935535
649,1783,1347666088
1649,1683,1346024559
1801,1783,1345868724
1742,877,1347366152
1053,1783,1342962178
724,810,1345517100
724,1783,1345515935
724,1881,1345523187
724,2335,1345516375
724,1449,1345516760
724,779,1346827513
3397,1783,1342957014
3262,1783,1345413610
1920,3294,1347878510
1920,1783,1345883335
1728,3509,1347952726
3550,1783,1342939853
3550,631,1343786711
115,669,1347848931
115,1283,1347849753
115,1783,1347848581
1396,2138,1347838223
570,1783,1344760909
2263,1783,1347118850
2263,1634,1347789569
3079,2340,1344731290
2154,1783,1347963605
404,1783,1343121655
2492,1783,1345411682
2841,1783,1343516822
2841,1966,1343516911
2841,2266,1343527318
3368,2389,1344399792
3368,1320,1347969933
3368,3367,1347352415
3368,1503,1344398270
3368,798,1344397083
3368,294,1347352703
3368,1140,1347365057
910,2350,1346244227
3380,1783,1347504799
2003,1027,1343342090
2003,2524,1343510705
2003,876,1343342646
2003,969,1343342635
2003,3339,1343342510
2003,2860,1343342229
1305,1783,1343107009
1305,1364,1343179992
2330,71,1342978397
26,1783,1343119747
2348,1783,1347272506
974,1783,1344403276
1004,1783,1347688163
605,1431,1344674953
605,2643,1346326095
2360,1783,1347944471
2149,287,1346732060
1158,818,1347881678
1158,3422,1347881522
3008,2424,1345538429
2817,1968,1347919156
505,1783,1344290298
3229,1783,1345249489
2746,605,1347866873
2746,125,1347796939
2746,3501,1347874997
2746,1453,1347800373
2746,820,1347871303
2746,34,1347877311
2746,1387,1345515509
2746,521,1345644336
2746,1990,1347799581
2746,1199,1347876043
964,1783,1347619772
964,559,1344733124
964,758,1347917598
964,2901,1347754492
905,1783,1344384893
2882,3550,1346047631
483,608,1347824174
483,489,1343006285
134,1248,1343524514
787,571,1348002205
3268,3233,1347827437
3268,3532,1347826412
2543,3252,1345148967
1233,1783,1343106917
2210,1783,1343648139
3419,1783,1343614065
2112,1783,1347804447
971,1783,1346555957
2140,385,1347957470
2140,3500,1347958536
2140,2027,1347961175
2140,2556,1347957844
2517,2350,1345898664
2517,2700,1347846607
2517,3444,1347910339
170,112,1347927688
948,1783,1345629456
3206,1783,1345466946
849,1783,1343017535
947,1783,1344807143
90,1783,1347883683
185,1783,1344259431
1036,1783,1347864456
1036,1973,1346941723
1036,2147,1346939732
3215,2295,1347964255
3215,1993,1347966768
3215,1097,1347875616
3215,2589,1347882243
3215,3519,1347963997
3215,152,1347967952
3215,3282,1347881351
3215,2823,1347964114
3215,2043,1347877656
3215,1608,1347964160
3215,939,1347875642
3215,852,1347966982
3215,2446,1347963959
3215,1641,1347964093
3215,1319,1347914036
3215,1507,1347964015
3215,2787,1347976763
3254,1783,1347179569
414,764,1343110718
3205,2045,1345951256
3205,2880,1345797397
3205,2561,1345833343
1124,336,1345900709
1024,1181,1346035997
1024,3570,1345990939
1024,1759,1345978806
1024,956,1345978721
1024,1841,1345988458
1024,3010,1346003034
1024,2200,1345979213
2618,1783,1345114508
752,2517,1347842101
752,906,1347935075
616,2373,1344060922
1039,1785,1343189751
220,2824,1343062592
3104,3316,1343637028
3104,3104,1347120682
3104,1783,1344321679
